Machine_ID,Temprature,Run_Time,Downtime_Flag
L55863,297.2,304,0
L55864,297.2,264,0
H38099,297.2,202,0
M23546,297.2,410,0
M23547,297.2,426,0
L55868,297.1,451,0
L55869,297.1,482,0
L55870,297.1,246,1
L55871,297.1,400,0
L55872,297.1,255,0
M23553,297.2,420,0
L55874,297.2,485,0
M23555,297.2,131,0
L55876,297.2,411,0
L55877,297.3,131,0
H38112,297.3,452,0
M23559,297.3,203,0
M23560,297.3,196,0
M23561,297.3,472,0
L55882,297.2,270,0
M23563,297.2,239,0
L55884,297.1,495,0
L55885,297.2,444,0
L55886,297.2,355,0
L55887,297.2,393,0
M23568,297.2,300,0
L55889,297.1,257,0
L55890,297.1,294,0
L55891,297.1,477,0
L55892,297.2,102,0
L55893,297.2,339,0
M23574,297.2,446,0
L55895,297.1,184,0
M23576,297.1,279,0
L55897,297.1,391,0
L55898,297.2,479,0
L55899,297.2,333,0
L55900,297.3,433,0
L55901,297.2,470,0
L55902,297.2,480,0
L55903,297.2,377,0
M23584,297.2,247,0
M23585,297.1,294,0
L55906,297.2,400,0
L55907,297.2,336,0
M23588,297.2,269,0
L55909,297.3,445,0
H38144,297.3,199,0
H38145,297.2,400,0
L55912,297.2,288,0
M23593,297.3,321,0
L55914,297.2,344,0
L55915,297.3,219,0
L55916,297.3,466,0
L55917,297.3,407,0
L55918,297.3,494,0
H38153,297.4,348,0
M23600,297.4,327,0
L55921,297.4,232,0
L55922,297.4,270,0
H38157,297.4,265,0
M23604,297.4,160,0
L55925,297.4,311,0
L55926,297.3,234,0
L55927,297.3,252,0
L55928,297.3,137,0
L55929,297.2,259,0
L55930,297.3,354,0
M23611,297.4,199,0
M23612,297.4,349,0
M23613,297.4,491,0
L55934,297.4,285,0
M23615,297.4,177,0
L55936,297.5,496,0
L55937,297.5,234,0
M23618,297.5,224,0
M23619,297.5,322,0
M23620,297.4,248,0
L55941,297.5,437,0
H38176,297.5,273,0
L55943,297.5,450,0
L55944,297.4,347,0
L55945,297.4,190,0
L55946,297.5,193,0
L55947,297.5,299,0
M23628,297.5,265,0
M23629,297.4,154,0
L55950,297.4,424,0
L55951,297.5,362,0
L55952,297.5,226,0
L55953,297.5,163,0
M23634,297.6,482,0
H38189,297.5,314,0
L55956,297.5,129,0
H38191,297.5,263,0
L55958,297.5,115,0
M23639,297.5,478,0
M23640,297.5,387,0
L55961,297.6,482,0
L55962,297.5,156,0
M23643,297.6,256,0
L55964,297.5,389,0
L55965,297.5,176,0
L55966,297.5,430,0
M23647,297.5,404,0
L55968,297.4,208,0
L55969,297.4,281,0
L55970,297.4,313,0
M23651,297.4,183,0
L55972,297.4,120,0
L55973,297.4,269,0
M23654,297.4,155,0
L55975,297.3,354,0
L55976,297.2,244,0
L55977,297.2,339,0
L55978,297.3,429,0
L55979,297.3,130,0
L55980,297.4,167,0
L55981,297.4,391,0
L55982,297.4,303,0
L55983,297.4,215,0
M23664,297.5,183,0
M23665,297.4,429,0
L55986,297.4,182,0
M23667,297.4,261,0
L55988,297.4,396,0
L55989,297.3,298,0
M23670,297.3,362,0
L55991,297.2,352,0
M23672,297.2,277,0
L55993,297.1,487,0
L55994,297.2,394,0
H38229,297.3,277,0
M23676,297.2,473,0
H38231,297.3,487,0
M23678,297.4,213,0
H38233,297.4,388,0
L56000,297.3,290,0
H38235,297.4,197,0
L56002,297.4,140,0
M23683,297.3,404,0
M23684,297.3,465,0
M23685,297.3,333,0
M23686,297.2,133,0
L56007,297.2,426,0
L56008,297.3,111,0
M23689,297.3,401,0
H38244,297.3,415,0
H38245,297.4,447,0
L56012,297.4,225,0
L56013,297.4,438,0
L56014,297.4,212,0
H38249,297.4,177,0
L56016,297.4,320,0
M23697,297.5,500,0
L56018,297.5,312,0
M23699,297.4,453,0
M23700,297.3,481,0
L56021,297.3,409,0
L56022,297.3,407,0
H38257,297.3,415,0
H38258,297.4,143,0
M23705,297.4,477,0
M23706,297.4,182,1
L56027,297.5,437,0
M23708,297.5,313,0
L56029,297.5,142,0
L56030,297.6,425,0
M23711,297.7,454,0
L56032,297.7,431,0
L56033,297.7,109,0
M23714,297.7,458,0
L56035,297.7,476,0
M23716,297.7,391,0
L56037,297.7,158,0
L56038,297.8,473,0
L56039,297.9,160,0
M23720,297.9,452,0
L56041,297.9,435,0
M23722,298,195,0
L56043,298,163,0
M23724,298,423,0
L56045,297.9,242,0
H38280,297.9,205,0
L56047,297.9,274,0
L56048,297.9,406,0
L56049,297.9,233,0
M23730,297.9,248,0
M23731,297.9,308,0
M23732,297.9,413,0
H38287,298,430,0
L56054,298.1,442,0
H38289,298.1,470,0
M23736,298.1,410,0
M23737,298.1,123,0
L56058,298.1,460,0
L56059,298,214,0
L56060,298,482,0
H38295,298,126,0
L56062,298,406,0
M23743,297.9,148,0
L56064,298,249,0
M23745,298,368,0
L56066,297.9,147,0
L56067,297.8,329,0
M23748,297.7,331,0
M23749,297.7,274,0
L56070,297.7,464,0
M23751,297.7,325,0
L56072,297.6,369,0
L56073,297.5,465,0
M23754,297.5,254,0
H38309,297.4,457,0
L56076,297.4,274,0
M23757,297.3,159,0
L56078,297.4,203,0
M23759,297.3,418,0
M23760,297.3,273,0
L56081,297.3,313,0
H38316,297.4,213,0
M23763,297.4,227,0
L56084,297.4,314,0
L56085,297.3,186,0
L56086,297.3,424,0
M23767,297.2,493,0
L56088,297.2,465,0
L56089,297.1,208,0
L56090,297.1,410,0
L56091,297.1,378,0
L56092,297.2,336,0
M23773,297.2,471,0
M23774,297.3,173,0
L56095,297.1,189,0
L56096,297.1,203,0
M23777,297.1,172,0
L56098,297.1,124,0
L56099,297.2,459,0
L56100,297.1,455,0
L56101,297.1,271,0
L56102,297.1,281,0
M23783,297,183,0
H38338,297.1,303,0
M23785,297.2,237,0
M23786,297.3,442,1
M23787,297.4,400,0
L56108,297.4,246,0
M23789,297.4,387,0
L56110,297.4,355,0
L56111,297.4,381,0
L56112,297.4,425,0
M23793,297.3,454,0
L56114,297.3,116,0
L56115,297.4,338,0
L56116,297.4,225,0
M23797,297.4,416,0
M23798,297.4,248,0
M23799,297.3,494,0
H38354,297.3,163,0
M23801,297.3,390,0
L56122,297.3,346,0
M23803,297.3,108,0
L56124,297.3,485,0
L56125,297.4,160,0
M23806,297.3,189,0
M23807,297.3,481,0
M23808,297.4,156,0
L56129,297.4,413,0
L56130,297.4,300,0
L56131,297.3,105,0
M23812,297.2,171,0
L56133,297.3,225,0
L56134,297.3,129,0
M23815,297.4,154,0
L56136,297.4,184,0
L56137,297.4,117,0
M23818,297.4,462,0
L56139,297.3,217,0
L56140,297.3,405,0
M23821,297.3,499,0
L56142,297.3,434,0
M23823,297.2,493,0
M23824,297.2,403,0
L56145,297.1,441,0
L56146,297.1,423,0
L56147,297.1,256,0
L56148,297.1,452,0
L56149,297,270,0
L56150,297,119,0
L56151,296.9,294,0
M23832,296.8,465,0
L56153,296.8,327,0
L56154,296.8,264,0
H38389,296.7,453,0
L56156,296.7,156,0
M23837,296.9,250,0
L56158,296.9,473,0
M23839,296.9,495,0
L56160,297,340,0
L56161,297,459,0
L56162,297,282,0
M23843,297,110,0
L56164,297.1,141,0
L56165,297.1,159,0
M23846,297.1,303,0
L56167,297.2,128,0
L56168,297.2,290,0
L56169,297.2,376,0
L56170,297.2,174,0
M23851,297.3,466,0
H38406,297.2,468,0
M23853,297.2,365,0
M23854,297.1,349,0
L56175,297.2,414,0
L56176,297.2,128,0
M23857,297.1,413,0
L56178,297.1,452,0
L56179,297.1,418,0
L56180,297,134,0
L56181,297,175,0
L56182,297.1,113,0
L56183,297.1,449,0
M23864,297.1,283,0
L56185,297.2,238,0
L56186,297.3,473,0
L56187,297.4,369,0
M23868,297.4,162,0
L56189,297.3,441,0
L56190,297.2,263,0
M23871,297.2,212,0
L56192,297.2,473,0
H38427,297.2,436,0
M23874,297.2,116,1
L56195,297.2,354,1
L56196,297.3,351,1
M23877,297.3,306,0
L56198,297.3,331,1
L56199,297.2,386,0
L56200,297.3,413,0
M23881,297.4,273,0
L56202,297.4,450,0
L56203,297.4,244,0
L56204,297.4,252,0
L56205,297.5,304,0
M23886,297.5,273,0
M23887,297.4,132,0
L56208,297.4,234,0
L56209,297.4,394,0
M23890,297.5,340,0
H38445,297.5,272,0
L56212,297.4,223,0
L56213,297.4,332,0
H38448,297.4,490,0
M23895,297.3,114,0
L56216,297.3,364,0
L56217,297.3,394,0
L56218,297.3,495,0
M23899,297.3,383,0
L56220,297.3,199,0
L56221,297.3,316,0
M23902,297.3,264,0
L56223,297.4,450,0
L56224,297.4,294,0
L56225,297.4,222,0
L56226,297.4,239,0
L56227,297.3,319,0
M23908,297.3,133,0
L56229,297.3,281,0
M23910,297.4,190,0
L56231,297.4,145,0
M23912,297.4,460,0
M23913,297.4,286,0
M23914,297.3,120,0
H38469,297.3,371,0
L56236,297.3,479,0
M23917,297.3,356,0
M23918,297.2,406,0
L56239,297.2,319,0
H38474,297.2,171,0
M23921,297.2,345,0
L56242,297.2,464,0
L56243,297.2,391,0
L56244,297.2,281,0
H38479,297.2,162,0
L56246,297.2,490,0
L56247,297.1,108,0
H38482,297.1,453,0
M23929,297.2,421,0
L56250,297.1,252,0
L56251,297,133,0
H38486,297.2,125,0
L56253,297.2,220,0
M23934,297.2,464,0
L56255,297.3,452,0
L56256,297.2,375,0
L56257,297.3,248,0
L56258,297.3,235,0
H38493,297.3,373,0
L56260,297.2,460,0
L56261,297.3,232,0
L56262,297.2,313,0
M23943,297.2,229,0
L56264,297.2,334,1
H38499,297.1,313,0
L56266,297.1,348,0
L56267,297.1,106,0
M23948,297.1,132,0
L56269,297.2,238,0
M23950,297.2,458,0
M23951,297.2,109,0
L56272,297.3,233,0
M23953,297.3,312,0
M23954,297.3,150,0
L56275,297.3,465,0
L56276,297.2,327,0
L56277,297.3,122,0
L56278,297.3,321,0
H38513,297.3,349,0
L56280,297.3,202,0
H38515,297.3,411,0
L56282,297.3,339,0
L56283,297.3,428,0
M23964,297.4,186,0
M23965,297.3,187,0
L56286,297.4,378,0
M23967,297.5,412,0
M23968,297.5,196,0
L56289,297.5,256,0
M23970,297.6,498,0
L56291,297.6,447,0
M23972,297.6,219,0
L56293,297.6,263,0
L56294,297.6,307,0
M23975,297.6,143,0
H38530,297.6,467,0
M23977,297.6,407,0
L56298,297.6,430,0
M23979,297.4,459,0
L56300,297.4,117,0
L56301,297.3,392,0
L56302,297.4,139,0
L56303,297.4,118,0
L56304,297.4,497,0
L56305,297.4,188,0
L56306,297.4,260,0
L56307,297.4,237,0
M23988,297.5,167,0
L56309,297.6,201,0
L56310,297.6,323,0
H38545,297.6,196,0
M23992,297.6,202,0
L56313,297.7,380,0
L56314,297.7,425,0
H38549,297.7,190,0
L56316,297.7,146,0
L56317,297.7,122,0
L56318,297.6,367,0
L56319,297.5,232,0
L56320,297.5,329,0
L56321,297.5,204,0
L56322,297.6,462,0
L56323,297.6,417,0
M24004,297.5,288,0
L56325,297.6,364,0
L56326,297.6,255,0
L56327,297.7,402,0
L56328,297.6,144,0
M24009,297.5,377,0
M24010,297.5,349,0
L56331,297.6,213,0
L56332,297.5,216,0
L56333,297.5,459,0
L56334,297.5,301,0
L56335,297.5,188,0
M24016,297.5,169,0
L56337,297.5,399,0
H38572,297.4,242,0
M24019,297.5,301,0
H38574,297.5,410,0
M24021,297.5,152,0
M24022,297.6,239,0
L56343,297.6,304,0
L56344,297.6,300,0
L56345,297.6,373,0
M24026,297.6,364,0
M24027,297.6,213,0
H38582,297.6,301,0
L56349,297.7,168,0
L56350,297.7,119,0
M24031,297.7,191,0
L56352,297.7,397,0
H38587,297.8,227,0
L56354,297.8,481,1
L56355,297.8,491,1
L56356,297.8,346,0
L56357,297.9,452,0
L56358,297.8,176,0
H38593,297.9,137,0
L56360,297.9,399,0
L56361,297.9,359,0
M24042,297.8,208,0
L56363,297.9,319,0
L56364,298,263,0
L56365,297.9,169,0
L56366,297.9,151,0
L56367,297.9,424,0
L56368,297.9,347,0
L56369,297.9,198,0
M24050,298,255,0
M24051,297.9,447,0
L56372,297.9,343,0
M24053,297.9,483,0
L56374,297.9,379,0
L56375,297.9,231,0
L56376,298,245,0
M24057,297.9,366,0
M24058,297.9,307,0
L56379,297.9,287,0
M24060,297.9,298,0
L56381,297.8,127,0
L56382,297.8,205,0
L56383,297.8,354,0
L56384,297.8,268,0
L56385,297.8,466,0
M24066,297.9,397,0
L56387,297.9,253,0
L56388,298,315,0
M24069,298,352,0
M24070,297.9,213,0
M24071,298,189,0
L56392,298,296,0
L56393,298,251,0
L56394,298,441,0
L56395,297.9,324,0
H38630,297.7,194,0
L56397,297.8,167,0
L56398,297.7,211,0
M24079,297.7,315,0
L56400,297.8,251,0
M24081,297.8,171,0
M24082,297.9,483,0
L56403,297.9,215,0
L56404,297.9,369,0
L56405,298,240,0
L56406,298,399,0
L56407,298,101,0
M24088,298.1,284,0
M24089,298.1,320,0
L56410,298.2,191,0
L56411,298.2,298,0
L56412,298.2,283,0
L56413,298.3,438,0
L56414,298.3,242,0
M24095,298.2,338,0
L56416,298.1,129,0
M24097,298.1,446,0
M24098,298.2,243,0
H38653,298.2,345,0
M24100,298.1,134,0
L56421,298.1,235,0
M24102,298.2,483,0
L56423,298.3,212,0
L56424,298.3,357,0
L56425,298.3,189,0
L56426,298.3,198,0
L56427,298.3,365,0
M24108,298.3,352,0
L56429,298.3,127,0
H38664,298.3,413,0
M24111,298.2,334,0
M24112,298.1,274,0
M24113,298.2,316,0
L56434,298.3,245,0
L56435,298.2,152,0
L56436,298.2,448,0
M24117,298.3,404,0
H38672,298.3,458,0
M24119,298.2,122,0
L56440,298.2,372,0
H38675,298.3,153,0
M24122,298.3,455,0
L56443,298.3,140,0
M24124,298.3,333,0
M24125,298.3,374,0
L56446,298.2,359,0
L56447,298.2,462,0
L56448,298.2,456,0
L56449,298.2,166,0
L56450,298.2,461,0
L56451,298.2,367,0
L56452,298.2,424,0
H38687,298.2,187,0
L56454,298.2,298,0
L56455,298.2,474,0
L56456,298.1,274,0
L56457,298.2,126,0
H38692,298.2,196,0
M24139,298.2,117,0
H38694,298.2,240,0
L56461,298.2,343,0
M24142,298.2,208,0
M24143,298.3,131,0
L56464,298.2,257,0
M24145,298.2,197,0
L56466,298.2,419,0
L56467,298.2,453,0
L56468,298.2,260,0
L56469,298.2,337,0
L56470,298.2,158,0
L56471,298.2,330,0
L56472,298.2,147,0
L56473,298.3,251,0
L56474,298.1,190,0
M24155,298.2,498,0
H38710,298.2,426,0
M24157,298.1,170,0
L56478,298.1,396,0
M24159,298.1,463,0
L56480,298.1,484,0
M24161,298.1,307,0
M24162,298.1,231,0
L56483,298.2,170,0
L56484,298.3,360,0
H38719,298.3,338,0
M24166,298.3,405,0
L56487,298.3,117,0
L56488,298.4,435,0
L56489,298.3,186,0
L56490,298.4,423,0
L56491,298.4,455,0
H38726,298.5,499,0
L56493,298.5,452,0
M24174,298.5,423,0
L56495,298.5,153,0
H38730,298.5,378,0
L56497,298.5,268,0
L56498,298.5,104,0
L56499,298.5,402,0
L56500,298.4,396,0
L56501,298.4,405,0
M24182,298.5,490,0
L56503,298.6,325,0
L56504,298.6,110,0
M24185,298.6,156,0
L56506,298.6,245,0
L56507,298.5,429,0
H38742,298.5,359,0
L56509,298.5,242,0
M24190,298.4,497,0
L56511,298.4,485,0
M24192,298.5,208,0
L56513,298.5,348,0
L56514,298.4,231,0
L56515,298.4,485,0
L56516,298.5,476,0
H38751,298.5,145,0
H38752,298.5,372,0
L56519,298.5,434,0
H38754,298.4,167,0
M24201,298.3,221,0
H38756,298.3,462,0
M24203,298.3,240,0
L56524,298.2,214,0
L56525,298.2,484,0
M24206,298.2,449,0
M24207,298.2,292,0
L56528,298.2,176,0
M24209,298.2,495,0
L56530,298.2,169,0
L56531,298.3,314,0
L56532,298.2,445,0
L56533,298.2,395,0
M24214,298.2,201,0
L56535,298.3,404,0
L56536,298.3,229,0
M24217,298.3,247,0
L56538,298.2,279,0
M24219,298.1,464,0
L56540,298,130,0
L56541,298,447,0
M24222,298,199,0
L56543,297.9,364,0
L56544,297.9,223,0
M24225,298,396,0
L56546,298,468,0
L56547,297.9,283,0
L56548,297.7,226,0
M24229,297.7,146,0
H38784,297.7,273,0
L56551,297.7,118,0
L56552,297.7,444,0
L56553,297.7,291,0
M24234,297.8,239,0
H38789,297.7,207,0
H38790,297.7,109,0
H38791,297.7,400,0
L56558,297.6,119,0
L56559,297.5,367,0
L56560,297.4,139,0
M24241,297.5,111,0
L56562,297.5,112,0
H38797,297.5,151,0
M24244,297.6,264,0
M24245,297.5,214,0
M24246,297.5,210,0
H38801,297.4,418,0
M24248,297.5,444,0
L56569,297.6,161,0
M24250,297.5,175,0
H38805,297.6,218,0
L56572,297.6,367,0
H38807,297.7,383,0
L56574,297.7,176,0
L56575,297.7,415,0
L56576,297.8,406,0
M24257,297.7,472,0
H38812,297.7,121,0
L56579,297.8,476,0
L56580,297.7,271,0
M24261,297.7,110,0
L56582,297.7,468,0
L56583,297.7,495,0
L56584,297.7,125,0
M24265,297.7,426,0
M24266,297.7,378,0
L56587,297.8,301,0
H38822,297.9,436,0
L56589,298,159,0
M24270,298,219,0
L56591,298,155,0
L56592,298,437,0
L56593,298.1,220,0
L56594,298.1,464,1
M24275,298.2,331,0
M24276,298.1,157,0
H38831,298.1,255,0
L56598,298,462,0
L56599,298,161,0
L56600,298,455,0
M24281,298.1,495,0
L56602,298.1,319,0
L56603,298.1,179,0
M24284,298,156,0
M24285,298.1,110,0
L56606,298.1,471,0
L56607,298.2,248,0
H38842,298.2,111,0
L56609,298.2,496,0
L56610,298.1,136,0
L56611,298,236,0
L56612,298,468,0
M24293,298,296,0
L56614,298,345,0
L56615,298,484,0
L56616,298,448,0
M24297,298.1,385,0
M24298,298.1,288,0
M24299,298.1,473,0
M24300,298.1,102,0
L56621,298.1,324,0
M24302,298.1,300,0
H38857,298,164,0
L56624,298.1,377,0
M24305,298.2,102,0
H38860,298.1,218,0
M24307,298.1,492,0
L56628,298.2,450,0
M24309,298.1,324,0
M24310,298,113,0
H38865,298,315,0
M24312,298,116,0
H38867,298.2,400,0
L56634,298.4,332,0
L56635,298.5,368,0
L56636,298.5,164,0
M24317,298.5,125,0
L56638,298.4,484,0
L56639,298.4,321,0
M24320,298.4,310,0
M24321,298.4,129,0
L56642,298.5,337,0
M24323,298.5,478,0
L56644,298.6,384,0
M24325,298.6,433,0
L56646,298.6,217,0
L56647,298.6,409,0
L56648,298.6,242,0
L56649,298.6,356,0
H38884,298.6,347,0
M24331,298.6,167,0
M24332,298.7,326,0
L56653,298.7,453,0
M24334,298.7,177,0
L56655,298.8,375,0
M24336,298.8,276,0
M24337,298.8,141,0
L56658,298.8,253,0
H38893,298.9,459,0
M24340,298.9,145,0
L56661,298.9,296,0
H38896,298.8,349,0
H38897,298.9,221,0
L56664,298.9,225,0
L56665,298.9,450,0
M24346,298.9,342,0
L56667,298.9,314,0
M24348,298.9,273,0
L56669,298.9,489,0
M24350,299,317,0
M24351,299,445,0
L56672,299.1,122,0
L56673,299.1,146,1
L56674,299.2,401,0
H38909,299.3,367,0
M24356,299.2,164,0
H38911,299.1,285,0
H38912,299.2,375,0
L56679,299.2,261,0
L56680,299.2,280,0
L56681,299.3,115,0
L56682,299.3,347,0
M24363,299.2,109,0
L56684,299.2,162,0
L56685,299.2,102,0
H38920,299.3,331,0
L56687,299.3,344,0
L56688,299.2,337,0
M24369,299.2,479,0
M24370,299.2,193,0
L56691,299.1,140,0
L56692,299,280,0
M24373,299,234,0
L56694,299,191,0
L56695,299,244,0
L56696,298.9,469,0
L56697,298.9,383,0
L56698,299,343,0
L56699,299,133,0
L56700,299,272,0
M24381,298.9,459,0
M24382,299,457,0
L56703,299,333,0
H38938,299,283,0
L56705,299.1,312,0
M24386,299.2,277,0
L56707,299.1,365,0
M24388,299.1,297,0
L56709,299.1,243,0
H38944,299.1,278,0
L56711,299.2,201,0
L56712,299.2,262,0
L56713,299.2,145,0
L56714,299.3,285,0
M24395,299.3,419,0
L56716,299.3,156,0
M24397,299.3,211,0
L56718,299.3,363,0
L56719,299.4,456,0
M24400,299.4,366,0
M24401,299.5,277,0
L56722,299.6,144,0
M24403,299.5,362,0
L56724,299.6,234,0
L56725,299.6,205,0
M24406,299.7,321,0
L56727,299.6,411,0
L56728,299.6,403,0
M24409,299.6,451,0
M24410,299.5,424,0
L56731,299.4,293,0
M24412,299.3,112,0
L56733,299.3,244,0
M24414,299.3,435,0
H38969,299.4,499,0
L56736,299.5,338,0
M24417,299.5,247,0
M24418,299.5,474,0
L56739,299.5,173,0
L56740,299.6,268,0
L56741,299.6,325,0
M24422,299.7,414,0
M24423,299.8,313,0
L56744,299.8,127,0
M24425,299.8,340,0
L56746,299.8,205,0
L56747,299.8,238,0
L56748,299.8,391,0
M24429,299.8,129,0
L56750,299.7,404,0
L56751,299.7,233,0
M24432,299.7,151,0
L56753,299.7,197,0
H38988,299.7,215,0
M24435,299.6,304,0
L56756,299.6,107,1
M24437,299.5,213,0
L56758,299.4,285,0
L56759,299.5,413,0
M24440,299.5,168,0
L56761,299.4,249,0
M24442,299.3,392,0
L56763,299.3,277,0
L56764,299.3,340,0
M24445,299.3,365,0
L56766,299.4,462,0
M24447,299.3,476,0
H39002,299.3,302,0
L56769,299.2,426,0
M24450,299.2,128,0
L56771,299.2,181,0
L56772,299.2,142,0
L56773,299.1,238,0
L56774,299.1,203,0
H39009,299,409,0
L56776,298.9,403,0
L56777,298.9,389,0
L56778,299,198,0
L56779,299,461,0
M24460,298.9,220,0
L56781,298.9,206,0
L56782,298.9,181,0
M24463,298.9,210,0
H39018,299,296,0
M24465,298.9,424,0
L56786,298.9,190,0
L56787,298.9,476,0
M24468,298.9,469,0
L56789,299,352,0
L56790,299,119,0
L56791,299,339,0
M24472,299,120,0
L56793,299,388,1
M24474,299.1,254,0
M24475,299,143,0
L56796,298.9,111,0
L56797,299,132,0
L56798,299,185,0
M24479,298.9,385,0
L56800,298.9,100,0
M24481,299,236,0
L56802,298.9,188,0
L56803,298.9,233,0
H39038,299,186,0
M24485,299,135,0
M24486,299,228,0
M24487,298.9,104,0
H39042,299,440,0
H39043,299,210,0
L56810,299,329,0
L56811,299,279,0
M24492,299,309,0
H39047,299.1,457,0
L56814,299.1,428,0
L56815,299.2,413,0
L56816,299.2,318,0
L56817,299.2,418,0
H39052,299.3,142,0
L56819,299.3,225,0
L56820,299.4,294,0
L56821,299.3,192,0
L56822,299.4,295,0
L56823,299.4,228,0
L56824,299.3,266,0
L56825,299.4,210,0
L56826,299.4,188,0
L56827,299.2,124,0
L56828,299.1,347,0
H39063,299.1,166,0
M24510,299.1,199,0
M24511,299.1,265,0
M24512,299,352,0
L56833,299,261,1
L56834,299.1,402,1
H39069,299.1,202,0
L56836,299,312,0
L56837,299,468,0
L56838,299,111,0
L56839,298.9,351,1
M24520,298.9,382,0
H39075,299,104,0
M24522,299.1,109,0
L56843,299.1,463,1
L56844,299.1,368,1
L56845,299.2,220,0
M24526,299.1,437,0
L56847,299.2,309,1
L56848,299.1,209,0
L56849,299.1,181,0
L56850,299,292,0
L56851,299,106,0
H39086,299,450,0
M24533,299,413,0
L56854,299.1,493,0
M24535,299,388,0
L56856,299,115,0
L56857,299,310,0
M24538,299.1,203,0
L56859,299.1,466,0
L56860,299.1,197,0
M24541,299.1,320,0
L56862,299.1,382,0
M24543,299,212,0
H39098,298.9,396,0
L56865,299,468,0
L56866,299.1,381,0
M24547,299.1,165,0
L56868,299.1,255,0
L56869,299,220,0
M24550,298.9,475,0
L56871,299,405,0
M24552,299,209,0
L56873,298.9,115,0
L56874,298.9,273,0
L56875,298.9,382,0
L56876,298.9,118,0
M24557,298.8,163,0
L56878,298.8,289,0
L56879,298.8,159,0
M24560,298.9,494,0
L56881,298.8,128,0
L56882,298.9,451,0
L56883,298.9,161,0
L56884,298.9,449,0
L56885,298.9,304,0
M24566,299,472,0
L56887,299,391,0
L56888,299,112,0
M24569,299,454,0
L56890,299.1,191,0
H39125,299.1,345,0
M24572,299.1,100,0
L56893,299.1,146,0
L56894,299.1,255,0
L56895,299.1,264,0
H39130,299,317,0
L56897,298.9,444,0
L56898,298.9,158,0
L56899,298.9,242,0
M24580,298.9,302,0
L56901,298.8,436,0
H39136,298.8,380,0
L56903,298.8,421,0
M24584,298.8,224,0
M24585,298.7,483,0
L56906,298.8,375,0
L56907,298.8,165,0
L56908,298.8,470,0
L56909,298.7,211,0
L56910,298.8,169,0
L56911,298.8,453,0
L56912,298.9,258,0
M24593,298.9,267,0
H39148,298.9,482,0
L56915,299,340,0
M24596,298.9,226,0
L56917,298.9,342,0
L56918,299,186,0
L56919,298.9,377,0
M24600,298.9,323,0
L56921,298.9,299,0
L56922,298.9,342,0
L56923,298.9,137,0
L56924,298.8,358,0
L56925,298.8,106,0
L56926,298.8,398,0
L56927,298.8,271,0
M24608,298.9,287,0
H39163,298.8,455,0
L56930,298.7,416,0
L56931,298.6,216,0
L56932,298.6,228,0
L56933,298.5,244,0
M24614,298.5,187,0
H39169,298.5,102,0
L56936,298.6,196,0
M24617,298.6,266,0
L56938,298.6,211,1
L56939,298.5,225,0
M24620,298.5,207,0
L56941,298.6,333,0
L56942,298.6,124,0
M24623,298.6,201,0
L56944,298.5,427,1
L56945,298.6,372,0
H39180,298.6,108,0
L56947,298.6,221,0
L56948,298.6,133,0
L56949,298.6,345,0
H39184,298.6,214,0
M24631,298.7,158,0
L56952,298.5,318,0
L56953,298.5,447,0
H39188,298.6,332,0
